hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_aap_covered_p0,d_aap_covered_p1,d_aap_covered_only_p1,d_aap_covered_only_p0,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
381121,421831291.0,881206729.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0003548495629906,0.0004238797524407,0.0,0.0,6.903018945018778e-05,0.0,0.0,0.0,140610430.33333334,293735576.3333333,108.90027548952033,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,38,3811,Lubricating oil additives: containing petroleum oils or oils obtained from bituminous minerals
870830,455286248.0000001,880863170.9999999,0.0,56.0,1188760914470.0,2078907340881.0,0.0003829922757874,0.0004237144935121,0.0,6.357400541156239e-08,4.072221772468955e-05,6.357400541156239e-08,0.0,18.666666666666668,151762082.66666672,293621056.99999994,93.4745832692051,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,87,8708,"Vehicle parts: brakes, servo-brakes and parts thereof"
850131,386658410.00000006,880689362.9999999,313.0,1983.0,1188760914470.0,2078907340881.0,0.0003252617118324,0.0004236308880542,8.095000442380135e-07,2.2516452262407997e-06,9.836917622185715e-05,1.4421451820027858e-06,104.33333333333331,661.0,128886136.66666669,293563120.99999994,127.76935409215584,533.5463258785943,0,0,0,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,85,8501,"Electric motors and generators: DC, of an output not exceeding 750W"
401699,710898090.0,879578818.0000001,4725.0,4733.0,1188760914470.0,2078907340881.0,0.0005980160361488,0.0004230966915664,6.646522288447842e-06,5.3809845157048784e-06,-0.0001749193445823,-1.265537772742963e-06,1575.0,1577.6666666666667,236966030.0,293192939.3333334,23.727835307589597,0.1693121693121746,0,0,0,0,0,0,4,retirada,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,40,4016,"Rubber: vulcanised (other than hard rubber), articles n.e.c. in heading no. 4016, of non-cellular rubber"
292610,535324552.0,873509542.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0004503214611818,0.0004201772367737,0.0,0.0,-3.014422440811846e-05,0.0,0.0,0.0,178441517.33333334,291169847.3333333,63.173823942227855,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,29,2926,Nitrile-function compounds: acrylonitrile
870850,558896518.0,862439644.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0004701504829078,0.0004148523731868,0.0,0.0,-5.529810972098215e-05,0.0,0.0,0.0,186298839.3333333,287479881.3333333,54.311149957817406,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,87,8708,"Vehicle parts: drive-axles with differential, whether or not provided with other transmission components, and non-driving axles: parts thereof"
291590,571592624.0000001,857557480.9999999,0.0,0.0,1188760914470.0,2078907340881.0,0.0004808306002009,0.0004125039457682,0.0,0.0,-6.832665443266286e-05,0.0,0.0,0.0,190530874.66666672,285852493.6666666,50.02948690954412,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,29,2915,"Acids: saturated acyclic monocarboxylic acids: anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915"
220720,568458714.0,856348999.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0004781943173606,0.0004119226394366,0.0,0.0,-6.627167792396275e-05,0.0,0.0,0.0,189486238.0,285449666.3333333,50.644009478584586,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,22,2207,"Ethyl alcohol and other spirits: denatured, of any strength"
842890,393650845.0,852745917.0,218902.0,310.0,1188760914470.0,2078907340881.0,0.000331143832379,0.0004101894780161,0.0005560816210111,3.635314972724754e-07,7.904564563715531e-05,-0.0005557180895138,72967.33333333333,103.33333333333331,131216948.33333331,284248639.0,116.62494259348026,-99.8583841170935,0,0,0,0,1,0,2,oportunidad_perdida,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,84,8428,"Lifting, handling, loading or unloading machinery: n.e.c. in heading no. 8425, 8426, 8427 or 8428"
902720,559230347.0,852645515.0000001,0.0,0.0,1188760914470.0,2078907340881.0,0.0004704313038836,0.0004101411824534,0.0,0.0,-6.029012143020807e-05,0.0,0.0,0.0,186410115.66666663,284215171.6666667,52.46767625791955,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,90,9027,Chromatographs and electrophoresis instruments
721934,370810372.0,848409233.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0003119301513755,0.0004081034379533,0.0,0.0,9.617328657777335e-05,0.0,0.0,0.0,123603457.33333331,282803077.6666667,128.79867907254763,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,72,7219,"Steel, stainless: flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm"
890110,361547567.0,847567032.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0003041381682381,0.0004076983208115,0.0,0.0,0.0001035601525734,0.0,0.0,0.0,120515855.66666669,282522344.0,134.42753025081203,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,89,8901,"Cruise ships, excursion boats and similar vessels, principally designed for the transport of persons, ferry boats of all kinds"
390799,537190601.0,845962804.0,1300.0,0.0,1188760914470.0,2078907340881.0,0.0004518912040774,0.0004069266519793,2.4199976648511763e-06,0.0,-4.496455209804983e-05,-2.4199976648511763e-06,433.3333333333333,0.0,179063533.66666666,281987601.3333333,57.47907771007335,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,39,3907,"Polyesters: n.e.c. in heading no. 3907, saturated, in primary forms"
820900,397903185.0,845278673.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0003347209520069,0.0004065975699724,0.0,0.0,7.187661796549352e-05,0.0,0.0,0.0,132634395.0,281759557.6666667,112.4332513196646,,0,0,0,1,1,0,2,oportunidad_perdida,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,82,8209,"Tools: plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets"
600410,170861135.0,843519737.0000002,0.0,26502.0,1188760914470.0,2078907340881.0,0.0001437304448019,0.000405751483201,0.0,3.141835198101594e-05,0.000262021038399,3.141835198101594e-05,0.0,8834.0,56953711.66666666,281173245.66666675,393.6873075319325,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,60,6004,"Fabrics: knitted or crocheted fabrics of a width exceeding 30 cm, other than those of heading 60.01, containing by weight 5% or more of elastomeric yarn but not containing rubber thread"
392190,483595195.0,841749288.0,0.0,404.0,1188760914470.0,2078907340881.0,0.000406806102988,0.0004048998584243,0.0,4.799528859239143e-07,-1.906244563685145e-06,4.799528859239143e-07,0.0,134.66666666666666,161198398.33333334,280583096.0,74.06072200531273,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,0,0,0,0,,,0,0,39,3921,"Plastics: plates, sheets, film, foil and strip, other than cellular"
293090,679938880.0000001,839548510.0,399.0,9669.0,1188760914470.0,2078907340881.0,0.0005719727757899,0.0004038412359659,5.868174504155432e-07,1.1516904484768844e-05,-0.000168131539824,1.09300870343533e-05,133.0,3223.0,226646293.33333337,279849503.3333333,23.474114320393014,2323.308270676692,0,0,0,0,0,1,3,estrella_menguante,0,0,0,0,0,0,0,0,0,,,0,0,29,2930,Organo-sulphur compounds: n.e.c. in heading no. 2930
293190,456597672.0,836506838.0000002,0.0,0.0,1188760914470.0,2078907340881.0,0.0003840954614524,0.0004023781250613,0.0,0.0,1.8282663608905347e-05,0.0,0.0,0.0,152199223.99999997,278835612.66666675,83.20435895695945,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,29,2931,"Organo-inorganic compounds: other than tetramethyl lead, tetraethyl lead, and tributyltin compounds"
390490,451106698.00000006,834824549.9999999,0.0,0.0,1188760914470.0,2078907340881.0,0.0003794763879843,0.0004015689076581,0.0,0.0,2.209251967379616e-05,0.0,0.0,0.0,150368899.33333334,278274849.99999994,85.06143972173956,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,39,3904,"Vinyl chloride, other halogenated olefin polymers: n.e.c. in heading no. 3904"
840890,656329008.0,834430399.0,35372.0,93532.0,1188760914470.0,2078907340881.0,0.0005521118670802,0.0004013793123874,5.389370204402119e-05,0.0001120908347923,-0.0001507325546927,5.8197132748300415e-05,11790.666666666666,31177.33333333333,218776336.0,278143466.3333333,27.13599259351951,164.42383806400542,0,0,0,0,0,1,3,estrella_menguante,0,0,0,0,0,0,0,0,0,,,0,0,84,8408,"Engines: compression-ignition internal combustion piston engines (diesel or semi-diesel engines), of a kind used for other than marine propulsion or the vehicles of chapter 87"
720837,371130893.0,831810890.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0003121997775014,0.0004001192711395,0.0,0.0,8.791949363807795e-05,0.0,0.0,0.0,123710297.66666669,277270296.6666667,124.12871191512478,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,72,7208,"Iron or non-alloy steel: in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 4.75mm or more but not exceeding 10mm"
851769,1806174092.0,830511269.0,37753.0,3150.0,1188760914470.0,2078907340881.0,0.0015193754017436,0.0003994941249512,2.0902193297543988e-05,3.792844381019471e-06,-0.0011198812767923,-1.7109348916524516e-05,12584.333333333334,1050.0,602058030.6666666,276837089.6666667,-54.01820496271408,-91.6562922151882,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,85,8517,"Communication apparatus (excluding telephone sets or base stations): machines for the transmission or reception of voice, images or other data (including wired/wireless networks), n.e.c. in item no. 8517.6"
711311,181942500.0,827058653.0,0.0,594.0,1188760914470.0,2078907340881.0,0.0001530522225161,0.0003978333409749,0.0,7.182078294512445e-07,0.0002447811184587,7.182078294512445e-07,0.0,198.0,60647500.0,275686217.6666667,354.5714459238495,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,0,0,0,0,,,0,0,71,7113,"Jewellery: of silver, whether or not plated or clad with other precious metal, and parts thereof"
844332,617921011.0,816659335.9999999,23812.0,600.0,1188760914470.0,2078907340881.0,0.0005198025973755,0.0003928310415479,3.853566973141815e-05,7.347004724623636e-07,-0.0001269715558275,-3.780096925895578e-05,7937.333333333333,200.0,205973670.3333333,272219778.6666666,32.162415820490665,-97.48026205274653,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,84,8443,"Printing, copying, and facsimile machines: single-function printing, copying or facsimile machines, capable of connecting to an automatic data processing machine or to a network"
842641,208986804.0,806483036.9999998,0.0,0.0,1188760914470.0,2078907340881.0,0.0001758022167924,0.0003879360186674,0.0,0.0,0.000212133801875,0.0,0.0,0.0,69662268.0,268827678.99999994,285.9014165315432,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,84,8426,"Cranes: self-propelled derricks and cranes, on tyres, n.e.c. in heading no. 8426"
