hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
290250,2492054806.0,3656870329.0,0.0,0.0,1188760914470.0,2078907340881.0,0.002096346519864395,0.0017590347857688983,0.0,0.0,-0.0003373117340954965,0.0,0.0,0.0,830684935.3333334,1218956776.3333333,46.74116797895174,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2902,Cyclic hydrocarbons: styrene
890590,3956451979.0,3609181480.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0033282150606069967,0.0017360954040743827,0.0,0.0,-0.001592119656532614,0.0,0.0,0.0,1318817326.3333333,1203060493.3333333,-8.777321217172297,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,89,8905,"Vessels: light, fire-floats, floating cranes and other vessels, the navigability of which is subsidiary to their main function, floating docks"
271320,844744132.0,3566308951.9999995,0.0,0.0,1188760914470.0,2078907340881.0,0.0007106089388686056,0.0017154727783532035,0.0,0.0,0.0010048638394845979,0.0,0.0,0.0,281581377.3333333,1188769650.6666665,322.17623264887027,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,27,2713,Petroleum bitumen: obtained from bituminous minerals
390110,3357259938.0,3473325790.0,0.0,0.0,1188760914470.0,2078907340881.0,0.002824167498387856,0.0016707458392676957,0.0,0.0,-0.0011534216591201603,0.0,0.0,0.0,1119086646.0,1157775263.3333333,3.4571601288979403,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,39,3901,"Ethylene polymers: in primary forms, polyethylene having a specific gravity of less than 0.94"
392690,2228231513.0,3305954087.999999,67741.0,54160.0,1188760914470.0,2078907340881.0,0.001874415188014017,0.0015902363818673135,3.0401239550192107e-05,1.6382562660682667e-05,-0.0002841788061467036,-1.401867688950944e-05,22580.333333333332,18053.333333333332,742743837.6666666,1101984695.9999998,48.3667235075137,-20.04841971627227,0,0,0,0,0,0,4,retirada,0,1,1,0,0,5.0,95.0,1,0,39,3926,Plastics: other articles n.e.c. in chapter 39
320611,1279626415.9999998,3165013371.9999995,0.0,0.0,1188760914470.0,2078907340881.0,0.0010764371543713746,0.0015224408080923555,0.0,0.0,0.00044600365372098093,0.0,0.0,0.0,426542138.66666657,1055004457.3333331,147.3388586251255,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,32,3206,"Colouring matter: pigments and preparations based on titanium dioxide, containing 80% or more by weight of titanium dioxide calculated on the dry matter"
260200,1238500932.9999998,3126558635.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0010418419027110896,0.0015039432366788536,0.0,0.0,0.00046210133396776395,0.0,0.0,0.0,412833644.33333325,1042186211.6666666,152.44701491072678,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,26,2602,"Manganese ores and concentrates, including ferruginous manganese ores and concentrates with a manganese content of 20% or more, calculated on the dry weight"
170114,2345825290.0,3124633373.9999995,0.0,0.0,1188760914470.0,2078907340881.0,0.001973336489655591,0.0015030171439366997,0.0,0.0,-0.0004703193457188911,0.0,0.0,0.0,781941763.3333334,1041544457.9999999,33.199747965885365,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,17,1701,"Sugars: cane sugar, raw, in solid form, other than as specified in Subheading Note 2 to this chapter, not containing added flavouring or colouring matter"
281820,1582279035.0,3109705269.9999995,0.0,0.0,1188760914470.0,2078907340881.0,0.0013310321829561893,0.0014958363986930594,0.0,0.0,0.00016480421573687016,0.0,0.0,0.0,527426345.0,1036568423.3333331,96.53330425375948,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,28,2818,Aluminium oxide: other than artificial corundum
390190,1596091456.0,3091070778.0,11216.0,0.0,1188760914470.0,2078907340881.0,0.001342651357873425,0.0014868727995784867,7.027166242784524e-06,0.0,0.00014422144170506178,-7.027166242784524e-06,3738.6666666666665,0.0,532030485.3333333,1030356926.0,93.6650162733532,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,39,3901,"Ethylene polymers: in primary forms, n.e.c. in heading no. 3901"
520100,2202973731.0,3057539549.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0018531680375630276,0.001470743543434829,0.0,0.0,-0.00038242449412819856,0.0,0.0,0.0,734324577.0,1019179849.6666666,38.791466551536466,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,52,5201,Cotton: not carded or combed
251010,1760750234.9999998,3007497584.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0014811643061002026,0.0014466722613647042,0.0,0.0,-3.449204473549841e-05,0.0,0.0,0.0,586916744.9999999,1002499194.6666666,70.80773435194234,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,25,2510,"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk: unground"
710420,293518336.0,2989074127.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0002469111597018337,0.0014378101747109563,0.0,0.0,0.0011908990150091227,0.0,0.0,0.0,97839445.33333333,996358042.3333334,918.3602727292648,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,71,7104,"Stones: precious or semi-precious, synthetic or reconstructed, (not piezo-electric quartz), unworked or simply sawn, roughly shaped, (not strung, mounted or set), temporarily strung for transport convenience"
901890,1675964389.9999998,2980124568.0,32380.000000000004,14735.0,1188760914470.0,2078907340881.0,0.0014098414320319538,0.0014335052406602604,1.9320219566240313e-05,4.944424188915314e-06,2.3663808628306615e-05,-1.4375795377324999e-05,10793.333333333334,4911.666666666667,558654796.6666666,993374856.0,77.81550644999089,-54.4935145151328,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,90,9018,"Medical, surgical or dental instruments and appliances: n.e.c. in heading no. 9018"
903180,1634322382.9999998,2944119703.0,983.0,4903.0,1188760914470.0,2078907340881.0,0.0013748116741612842,0.0014161861113792305,6.014725186566818e-07,1.6653534824022066e-06,4.1374437217946364e-05,1.0638809637455247e-06,327.6666666666667,1634.3333333333333,544774127.6666666,981373234.3333334,80.1431427253481,398.77924720244147,0,0,0,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,90,9031,"Instruments, appliances and machines: for measuring or checking n.e.c. in chapter 90"
080211,1989159084.0,2902173493.0,95593.0,0.0,1188760914470.0,2078907340881.0,0.0016733045810871493,0.0013960090649206692,4.805699090078408e-05,0.0,-0.0002772955161664801,-4.805699090078408e-05,31864.333333333332,0.0,663053028.0,967391164.3333334,45.89951685332374,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,08,0802,"Nuts, edible: almonds, fresh or dried, in shell"
853690,1222980034.0000002,2875500334.0,3303.0,23055.0,1188760914470.0,2078907340881.0,0.0010287855355214607,0.0013831786907738848,2.7007799867319822e-06,8.01773511461536e-06,0.00035439315525242414,5.316955127883378e-06,1101.0,7685.0,407660011.33333343,958500111.3333334,135.12242670022198,598.0018165304269,0,0,0,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,85,8536,"Electrical apparatus: n.e.c. in heading no. 8536, for switching or protecting electrical circuits, for a voltage not exceeding 1000 volts"
840999,1728450981.0,2866577461.0,0.0,9769.0,1188760914470.0,2078907340881.0,0.0014539937845875566,0.0013788865932741383,0.0,3.407896745477132e-06,-7.510719131341827e-05,3.407896745477132e-06,0.0,3256.3333333333335,576150327.0,955525820.3333334,65.84661598800643,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,84,8409,Engines: parts for internal combustion piston engines (excluding spark-ignition)
270799,454117222.0,2858236635.0000005,0.0,0.0,1188760914470.0,2078907340881.0,0.0003820088770351814,0.0013748744731396907,0.0,0.0,0.0009928655961045094,0.0,0.0,0.0,151372407.33333334,952745545.0000001,529.405029479371,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,27,2707,Oils and other products of the distillation of high temperature coal tar: n.e.c. in heading no. 2707
721891,1295192.0,2808399198.0,0.0,0.0,1188760914470.0,2078907340881.0,1.0895311111212396e-06,0.0013509015735207592,0.0,0.0,0.001349812042409638,0.0,0.0,0.0,431730.6666666667,936133066.0,216732.65477241983,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,72,7218,"Steel, stainless: semi-finished products, of rectangular (other than square) cross-section"
290511,1400405834.0,2758309116.0,0.0,0.0,1188760914470.0,2078907340881.0,0.001178038255593523,0.0013268071461189238,0.0,0.0,0.00014876889052540068,0.0,0.0,0.0,466801944.6666667,919436372.0,96.96498322357033,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2905,"Alcohols: saturated monohydric, methanol (methyl alcohol)"
741110,799233551.0,2750804089.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0006723248899517631,0.0013231970636239437,0.0,0.0,0.0006508721736721806,0.0,0.0,0.0,266411183.66666666,916934696.3333334,244.1802568921434,,0,0,0,1,1,0,2,oportunidad_perdida,0,1,1,0,0,5.0,95.0,1,0,74,7411,"Copper: tubes and pipes, of refined copper"
071360,1416371821.0,2741035711.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0011914690361698834,0.0013184982596859767,0.0,0.0,0.0001270292235160933,0.0,0.0,0.0,472123940.3333333,913678570.3333334,93.52515140161066,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,07,0713,"Vegetables, leguminous: pigeon peas (Cajanus cajan), shelled, whether or not skinned or split, dried"
853890,1602991656.0,2715214921.0000005,39843.0,14007.0,1188760914470.0,2078907340881.0,0.0013484558892270459,0.0013060778937118698,2.485540074451891e-05,5.158707655761294e-06,-4.237799551517606e-05,-1.9696693088757616e-05,13281.0,4669.0,534330552.0,905071640.3333335,69.38422048779526,-64.84451472027708,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,85,8538,"Electrical apparatus: parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537"
853710,1321818982.9999995,2707427710.0000005,3201.0,89251.0,1188760914470.0,2078907340881.0,0.001111930049945596,0.0013023320745274996,2.4216629063194512e-06,3.296523843290353e-05,0.00019040202458190368,3.0543575526584075e-05,1067.0,29750.333333333332,440606327.6666665,902475903.3333335,104.82590618083152,2688.2224304904717,0,0,0,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,85,8537,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts"
841480,1675695592.9999998,2686084288.0,0.0,65876.0,1188760914470.0,2078907340881.0,0.0014096153167578662,0.0012920654207039793,0.0,2.4524919152499803e-05,-0.0001175498960538869,2.4524919152499803e-05,0.0,21958.666666666668,558565197.6666666,895361429.3333334,60.296673167893225,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,84,8414,"Pumps and compressors: for air, vacuum or gas, n.e.c. in heading no. 8414"
294190,1435525319.0,2643506871.0,12219.0,0.0,1188760914470.0,2078907340881.0,0.0012075811893933425,0.0012715847498425464,8.511866588679791e-06,0.0,6.400356044920395e-05,-8.511866588679791e-06,4073.0,0.0,478508439.6666667,881168957.0,84.14909413381095,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2941,Antibiotics: n.e.c. in heading no. 2941
071340,2200470948.0,2615717344.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0018510626663571482,0.0012582173782173045,0.0,0.0,-0.0005928452881398436,0.0,0.0,0.0,733490316.0,871905781.3333334,18.87079656186399,,0,0,0,1,0,0,4,retirada,0,1,1,0,0,50.0,50.0,0,0,07,0713,"Vegetables, leguminous: lentils, shelled, whether or not skinned or split, dried"
732690,1543798417.0000002,2600327551.0000005,763524.0,2791114.0,1188760914470.0,2078907340881.0,0.0012986618235915764,0.0012508145504445778,0.0004945749338723411,0.001073370160204098,-4.7847273146998676e-05,0.0005787952263317568,254508.0,930371.3333333334,514599472.33333343,866775850.3333335,68.43698778063975,265.5568128834195,0,0,0,0,0,1,3,estrella_menguante,0,1,1,0,0,5.0,95.0,1,0,73,7326,Iron or steel: articles n.e.c.in heading 7326
843149,1621381698.0000005,2565698044.0000005,95848.0,79790.0,1188760914470.0,2078907340881.0,0.001363925814067399,0.0012341569985089898,5.911501290425937e-05,3.1098749202616605e-05,-0.00012976881555840916,-2.8016263701642768e-05,31949.333333333332,26596.666666666668,540460566.0000001,855232681.3333335,58.241458329326704,-16.753609882313658,0,0,0,0,0,0,4,retirada,0,1,1,0,0,5.0,95.0,1,0,84,8431,"Machinery: parts of machines handling earth, minerals or ores and n.e.c. in heading no. 8431"
300490,1789055843.0,2558532921.0,824651.0,450370.0,1188760914470.0,2078907340881.0,0.0015049753244937708,0.0012307104172886052,0.0004609420120822914,0.0001760266582084757,-0.00027426490720516557,-0.00028491535387381567,274883.6666666667,150123.33333333334,596351947.6666666,852844307.0,43.010232520729645,-45.386593843941256,0,0,0,0,0,0,4,retirada,0,1,1,0,0,40.0,40.0,0,0,30,3004,"Medicaments: consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale"
470200,1356455174.0,2518664462.0,0.0,98950929.0,1188760914470.0,2078907340881.0,0.0011410664310112899,0.0012115328146047335,0.0,0.0392870628433872,7.046638359344362e-05,0.0392870628433872,0.0,32983643.0,452151724.6666667,839554820.6666666,85.67988904290912,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,47,4702,"Wood pulp: chemical wood pulp, dissolving grades"
470790,1960235924.0,2513879407.0,234247.0,1703021.0,1188760914470.0,2078907340881.0,0.0016489740705127038,0.001209231098262738,0.00011949939144161915,0.0006774473728763076,-0.0004397429722499658,0.0005579479814346884,78082.33333333333,567673.6666666666,653411974.6666666,837959802.3333334,28.24371680069262,627.0193428304311,0,0,0,0,0,1,3,estrella_menguante,0,1,1,0,0,5.0,95.0,1,0,47,4707,"Paper or paperboard: waste and scrap, of paper or paperboard n.e.c. in heading no. 4707 and of unsorted waste and scrap"
400122,1588274129.0,2441517124.9999995,0.0,0.0,1188760914470.0,2078907340881.0,0.001336075328240515,0.0011744232544608421,0.0,0.0,-0.00016165207377967289,0.0,0.0,0.0,529424709.6666667,813839041.6666665,53.72139358192616,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,40,4001,"Rubber: technically specified natural rubber (TSNR), in primary forms or in plates, sheets or strip (excluding latex and smoked sheets)"
847170,2429828726.0,2437060285.0000005,242588.0,1186.0,1188760914470.0,2078907340881.0,0.0020440011918488425,0.0011722794167282234,9.983748953340837e-05,4.866518925690014e-07,-0.0008717217751206192,-9.935083764083937e-05,80862.66666666667,395.3333333333333,809942908.6666666,812353428.3333335,0.2976159974824588,-99.5111052484047,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,84,8471,Units of automatic data processing machines: storage units
290243,2378242033.0,2431352825.0,0.0,0.0,1188760914470.0,2078907340881.0,0.002000605844330204,0.001169534003362382,0.0,0.0,-0.0008310718409678221,0.0,0.0,0.0,792747344.3333334,810450941.6666666,2.2331954133786747,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2902,Cyclic hydrocarbons: p-xylene
852859,449472381.00000006,2407198873.0,3358.0,0.0,1188760914470.0,2078907340881.0,0.00037810158083839246,0.0011579154230028726,7.47098184882688e-06,0.0,0.0007798138421644802,-7.47098184882688e-06,1119.3333333333333,0.0,149824127.00000003,802399624.3333334,435.56102104525075,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,85,8528,Monitors other than cathode-ray tube: other than of a kind solely or principally used in an automatic data processing system of heading 84.71
310520,311218622.99999994,2390851553.0,94053.0,278123.0,1188760914470.0,2078907340881.0,0.00026180085432801634,0.0011500520037544357,0.00030220877881077194,0.00011632800859217545,0.0008882511494264194,-0.0001858807702185965,31351.0,92707.66666666667,103739540.99999999,796950517.6666666,668.2225215037985,195.70880248370602,0,0,0,0,1,0,2,oportunidad_perdida,0,1,1,0,0,80.0,80.0,0,0,31,3105,"Fertilizers, mineral or chemical: containing the three fertilizing elements nitrogen, phosphorus and potassium"
251020,1025397640.0,2354194741.0,0.0,0.0,1188760914470.0,2078907340881.0,0.000862576845788344,0.0011324192736759198,0.0,0.0,0.0002698424278875758,0.0,0.0,0.0,341799213.3333333,784731580.3333334,129.58846882073965,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,25,2510,"Natural calcium phosphates, natural aluminium calcium phosphates and phosphatic chalk: ground"
293499,1108826377.9999998,2346343421.0,0.0,58181.0,1188760914470.0,2078907340881.0,0.0009327581051016987,0.0011286426166572992,0.0,2.479645540344795e-05,0.00019588451155560052,2.479645540344795e-05,0.0,19393.666666666668,369608792.66666657,782114473.6666666,111.6060248523417,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,29,2934,"Nucleic acids and their salts, other heterocyclic compounds, n.e.c. in heading number 2934"
293399,1137366578.0,2331049469.0,0.0,28852.0,1188760914470.0,2078907340881.0,0.0009567664651113518,0.0011212858905063788,0.0,1.237725770460687e-05,0.00016451942539502694,1.237725770460687e-05,0.0,9617.333333333334,379122192.6666667,777016489.6666666,104.9514654368541,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,29,2933,Heterocyclic compounds: n.e.c. in headings no. 2933
290110,583112373.0,2256815858.0,0.0,0.0,1188760914470.0,2078907340881.0,0.0004905211518162811,0.001085577896436503,0.0,0.0,0.000595056744620222,0.0,0.0,0.0,194370791.0,752271952.6666666,287.0293210190551,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2901,Acyclic hydrocarbons: saturated
382200,1082511884.0,2233422185.0,4460.0,25246.0,1188760914470.0,2078907340881.0,0.0009106220357881044,0.001074325026941085,4.120047147676394e-06,1.1303729393195761e-05,0.0001637029911529807,7.183682245519367e-06,1486.6666666666667,8415.333333333334,360837294.6666667,744474061.6666666,106.31849109565988,466.0538116591928,0,0,0,0,1,1,1,estrella_naciente,0,1,1,0,0,5.0,95.0,1,0,38,3822,"Reagents: diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006: certified reference material"
903289,1488192388.0000002,2200940403.0,15.0,23365.0,1188760914470.0,2078907340881.0,0.0012518853622164215,0.0010587005778079964,1.007934197282025e-08,1.0615916709126812e-05,-0.00019318478440842504,1.0605837367153992e-05,5.0,7788.333333333333,496064129.33333343,733646801.0,47.893539890892086,155666.6666666667,0,0,0,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,90,9032,"Regulating or controlling instruments and apparatus: automatic, other than hydraulic or pneumatic"
390720,1165704617.0,2198166553.0,91326.0,0.0,1188760914470.0,2078907340881.0,0.0009806047648527546,0.001057366295156022,7.834403215716182e-05,0.0,7.676153030326729e-05,-7.834403215716182e-05,30442.0,0.0,388568205.6666667,732722184.3333334,88.56977324642439,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,39,3907,"Polyethers: in primary forms, excluding polyacetals"
740811,1595078541.0,2172495394.0,605245.0,0.0,1188760914470.0,2078907340881.0,0.0013417992815747595,0.0010450179049727821,0.0003794452651971324,0.0,-0.00029678137660197734,-0.0003794452651971324,201748.33333333334,0.0,531692847.0,724165131.3333334,36.19990101791484,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,74,7408,"Copper: wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm"
294110,1104498878.0,2170468019.0,0.0,648379.0,1188760914470.0,2078907340881.0,0.000929117759976515,0.0010440426931583196,0.0,0.0002987277372088291,0.00011492493318180459,0.0002987277372088291,0.0,216126.33333333334,368166292.6666667,723489339.6666666,96.51156395289702,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,29,2941,Antibiotics: penicillins and their derivatives with a penicillanic acid structure: salts thereof
711019,90342335.0,2131560377.0,0.0,0.0,1188760914470.0,2078907340881.0,7.599706038474393e-05,0.0010253272645122733,0.0,0.0,0.0009493302041275294,0.0,0.0,0.0,30114111.666666668,710520125.6666666,2259.425818471484,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,71,7110,"Metals: platinum, semi-manufactured"
852351,797777315.9999999,2125149081.0,1046.0,0.0,1188760914470.0,2078907340881.0,0.0006710998875292622,0.0010222432906025545,1.3111428202102454e-06,0.0,0.00035114340307329235,-1.3111428202102454e-06,348.6666666666667,0.0,265925771.99999997,708383027.0,166.38374373131467,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,85,8523,"Semiconductor media: solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37"
